epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,246.255,2.2342,1.03533,0.00112,0.52286,0.73886,0.56629,0.20414,2.21142,1.11514,0.00142,0.00143595,0.00143595,0.00143595
16,267.726,2.22814,1.03016,0.00112,0.50945,0.78836,0.63811,0.24714,2.09057,1.06214,0.00135,0.00141945,0.00141945,0.00141945
17,289.849,2.11891,0.99991,0.00107,0.58787,0.76054,0.65468,0.26973,2.00818,1.02996,0.00127,0.00140295,0.00140295,0.00140295
18,310.105,2.16089,1.04373,0.00111,0.60613,0.85484,0.70389,0.29153,2.06334,0.97418,0.00132,0.00138644,0.00138644,0.00138644
19,331.915,2.21912,1.03773,0.00108,0.58816,0.82687,0.71524,0.31307,1.9799,0.99339,0.00127,0.00136994,0.00136994,0.00136994
20,351.354,2.14757,0.96786,0.00107,0.60014,0.78319,0.70615,0.28867,2.02991,0.96027,0.0013,0.00135344,0.00135344,0.00135344
21,372.276,2.12731,0.96696,0.00109,0.57446,0.77888,0.65808,0.24609,2.15879,1.04889,0.00138,0.00133693,0.00133693,0.00133693
22,392.785,2.13484,0.96598,0.0011,0.63935,0.79161,0.72726,0.31387,1.9238,0.98037,0.00121,0.00132043,0.00132043,0.00132043
23,413.864,2.1068,1.00057,0.00109,0.61867,0.81831,0.74597,0.34236,1.8236,0.96487,0.00117,0.00130393,0.00130393,0.00130393
24,432.12,2.04133,0.9762,0.00104,0.58775,0.78531,0.71756,0.30526,1.96639,0.9894,0.00125,0.00128742,0.00128742,0.00128742
25,448.71,2.05732,0.97255,0.001,0.60118,0.72067,0.71412,0.30324,1.90274,1.0202,0.00121,0.00127092,0.00127092,0.00127092
26,458.455,2.00705,0.97494,0.00101,0.61948,0.73155,0.69369,0.26909,2.03791,1.04353,0.0013,0.00125442,0.00125442,0.00125442
27,467.911,2.0038,0.99904,0.00101,0.6357,0.77138,0.74515,0.32763,1.88746,0.97915,0.00119,0.00123791,0.00123791,0.00123791
28,477.643,2.03489,0.97001,0.00104,0.63628,0.71701,0.72389,0.31035,1.92318,1.01576,0.0012,0.00122141,0.00122141,0.00122141
29,487.244,2.0443,0.96084,0.00105,0.66923,0.76244,0.74617,0.31721,1.89971,0.94428,0.00121,0.00120491,0.00120491,0.00120491
30,500.604,2.00758,0.99926,0.00101,0.62351,0.74211,0.73318,0.33623,1.83374,0.97896,0.00116,0.0011884,0.0011884,0.0011884
31,514.277,1.97074,0.96611,0.00098,0.65808,0.73854,0.73008,0.31939,1.83038,0.98818,0.00115,0.0011719,0.0011719,0.0011719
32,524.589,2.02749,0.95105,0.001,0.70828,0.75967,0.73215,0.32918,1.85853,0.93871,0.00118,0.0011554,0.0011554,0.0011554
33,534.993,2.03932,0.96829,0.001,0.6683,0.7381,0.73067,0.31246,1.8868,1.00926,0.00119,0.00113889,0.00113889,0.00113889
34,546.324,2.01258,0.9786,0.00102,0.58612,0.77803,0.69762,0.30406,1.92718,0.9876,0.00123,0.00112239,0.00112239,0.00112239
35,567.382,2.00605,0.93841,0.00103,0.61847,0.77579,0.71129,0.30227,1.91657,0.97991,0.00121,0.00110589,0.00110589,0.00110589
36,586.874,1.995,0.93148,0.00099,0.59767,0.73121,0.66066,0.26344,2.12251,0.95546,0.00137,0.00108938,0.00108938,0.00108938
37,597.621,1.93224,0.9371,0.00095,0.70246,0.79422,0.76479,0.3426,1.88627,0.89864,0.00119,0.00107288,0.00107288,0.00107288
38,609.146,1.97267,0.9317,0.00099,0.68178,0.76357,0.72999,0.31918,1.94455,0.96407,0.00123,0.00105638,0.00105638,0.00105638
39,627.16,1.94633,0.9488,0.00098,0.66609,0.75179,0.76446,0.35214,1.80686,0.95692,0.00114,0.00103987,0.00103987,0.00103987
40,647.445,1.98243,0.95658,0.00097,0.66625,0.74661,0.7484,0.31402,1.89379,0.99689,0.00121,0.00102337,0.00102337,0.00102337
41,666.831,1.93776,0.98266,0.00092,0.64433,0.77853,0.71511,0.29812,1.96553,1.03998,0.00126,0.00100687,0.00100687,0.00100687
42,686.663,1.92613,0.94024,0.00098,0.68803,0.78222,0.74482,0.32269,1.85078,0.95141,0.00118,0.000990365,0.000990365,0.000990365
43,707.813,1.97074,0.96768,0.00095,0.66124,0.83802,0.74509,0.30609,1.98228,0.98849,0.00126,0.000973861,0.000973861,0.000973861
44,729.191,1.92162,0.91887,0.00096,0.65843,0.79224,0.73591,0.32246,1.84729,0.94066,0.00117,0.000957358,0.000957358,0.000957358
45,749.901,1.94953,0.9131,0.00094,0.642,0.7315,0.69818,0.27907,1.96075,0.99799,0.00125,0.000940855,0.000940855,0.000940855
46,770.63,1.89828,0.91948,0.00092,0.57023,0.74163,0.65801,0.2646,1.99128,1.04355,0.00127,0.000924352,0.000924352,0.000924352
47,790.568,1.85514,0.91611,0.00089,0.63801,0.78929,0.725,0.31589,1.86516,0.98128,0.00119,0.000907848,0.000907848,0.000907848
48,812.055,1.92574,0.94679,0.00099,0.65291,0.81923,0.73391,0.33431,1.80614,0.93597,0.00115,0.000891345,0.000891345,0.000891345
49,833.942,1.90829,0.93842,0.00091,0.69326,0.7735,0.75847,0.33655,1.85154,0.93975,0.00117,0.000874842,0.000874842,0.000874842
50,855.308,1.94413,0.94595,0.00093,0.63003,0.69229,0.69346,0.29642,1.95189,1.05072,0.00124,0.000858338,0.000858338,0.000858338
51,876.448,1.87601,0.92995,0.00093,0.68013,0.79117,0.75045,0.35104,1.79614,0.91124,0.00113,0.000841835,0.000841835,0.000841835
52,897.247,1.88158,0.92092,0.00092,0.64128,0.744,0.73016,0.32605,1.90641,0.94402,0.00121,0.000825332,0.000825332,0.000825332
53,918.383,1.92266,0.92682,0.00095,0.50818,0.82252,0.6678,0.28138,2.03586,1,0.00131,0.000808828,0.000808828,0.000808828
54,939.115,1.8296,0.94175,0.00089,0.69591,0.80951,0.77477,0.35287,1.78033,0.89488,0.00112,0.000792325,0.000792325,0.000792325
55,960.282,1.82576,0.90049,0.00089,0.66217,0.77274,0.7316,0.3262,1.84738,0.93102,0.00117,0.000775822,0.000775822,0.000775822
56,981.228,1.84558,0.93453,0.00092,0.67601,0.75998,0.73211,0.34216,1.77406,0.93026,0.00112,0.000759318,0.000759318,0.000759318
57,1001.22,1.87014,0.93334,0.00093,0.59435,0.77081,0.68532,0.29137,1.98803,1.02333,0.00126,0.000742815,0.000742815,0.000742815
58,1021.28,1.87521,0.95781,0.00094,0.69306,0.76234,0.73685,0.34002,1.77314,0.97756,0.00112,0.000726312,0.000726312,0.000726312
59,1042.21,1.82855,0.92654,0.00086,0.64105,0.77494,0.72181,0.30975,1.90311,0.99784,0.00121,0.000709809,0.000709809,0.000709809
60,1062.33,1.90599,0.94364,0.00091,0.67654,0.80345,0.75171,0.3531,1.75768,0.90106,0.0011,0.000693305,0.000693305,0.000693305
61,1077.64,1.81825,0.91772,0.00088,0.65721,0.79758,0.74819,0.35068,1.72342,0.91173,0.00108,0.000676802,0.000676802,0.000676802
62,1087.5,1.79991,0.94513,0.00088,0.69569,0.83316,0.77758,0.36495,1.72871,0.91894,0.00109,0.000660299,0.000660299,0.000660299
63,1097.08,1.83591,0.92647,0.00089,0.67472,0.79707,0.74354,0.34445,1.78896,0.92975,0.00112,0.000643795,0.000643795,0.000643795
64,1106.58,1.85044,0.92269,0.00091,0.66721,0.8456,0.75218,0.35398,1.76894,0.92398,0.00111,0.000627292,0.000627292,0.000627292
65,1116.06,1.78364,0.91164,0.00088,0.61012,0.81726,0.73927,0.34055,1.81846,0.97875,0.00114,0.000610789,0.000610789,0.000610789
66,1126.16,1.75916,0.91091,0.00085,0.63842,0.78551,0.70369,0.31439,1.85194,1.00846,0.00119,0.000594286,0.000594286,0.000594286
67,1136.51,1.76491,0.90059,0.00086,0.56535,0.74866,0.64986,0.27061,1.97601,1.10912,0.00127,0.000577782,0.000577782,0.000577782
68,1147.05,1.81167,0.92276,0.00087,0.63079,0.7417,0.70265,0.31389,1.8372,1.03827,0.00117,0.000561279,0.000561279,0.000561279
69,1157.79,1.82818,0.92266,0.0009,0.64082,0.74376,0.70207,0.30952,1.85565,1.0289,0.00118,0.000544776,0.000544776,0.000544776
70,1168.41,1.79204,0.91868,0.00088,0.68042,0.80723,0.74546,0.35503,1.77786,0.948,0.00112,0.000528272,0.000528272,0.000528272
71,1179.19,1.81568,0.88767,0.0009,0.64951,0.82389,0.73087,0.33576,1.85367,0.94963,0.00117,0.000511769,0.000511769,0.000511769
72,1190.06,1.82277,0.91459,0.0009,0.6728,0.8271,0.73588,0.35178,1.79216,0.90974,0.00114,0.000495266,0.000495266,0.000495266
73,1201.23,1.75883,0.88556,0.00086,0.67423,0.86095,0.74588,0.3596,1.75466,0.89736,0.00111,0.000478762,0.000478762,0.000478762
74,1212.38,1.76922,0.91481,0.00083,0.69851,0.82067,0.7548,0.37011,1.71407,0.89858,0.00108,0.000462259,0.000462259,0.000462259
75,1223.25,1.74966,0.90963,0.00084,0.69553,0.80451,0.7565,0.36029,1.76152,0.90674,0.00111,0.000445756,0.000445756,0.000445756
76,1235.16,1.72053,0.90325,0.00084,0.71098,0.79823,0.75295,0.34571,1.80428,0.95307,0.00115,0.000429253,0.000429253,0.000429253
77,1246.09,1.76881,0.87782,0.00085,0.69647,0.78121,0.73922,0.34439,1.80562,0.93975,0.00114,0.000412749,0.000412749,0.000412749
78,1257.35,1.74427,0.89459,0.00084,0.65289,0.80273,0.7215,0.34245,1.82284,0.93723,0.00115,0.000396246,0.000396246,0.000396246
79,1268.22,1.78857,0.91322,0.00086,0.66099,0.79261,0.74023,0.35327,1.79963,0.92802,0.00112,0.000379743,0.000379743,0.000379743
80,1279.15,1.76998,0.91671,0.00084,0.65279,0.76821,0.71848,0.33665,1.82684,0.97736,0.00115,0.000363239,0.000363239,0.000363239
81,1290.86,1.6607,0.87545,0.0008,0.68083,0.79349,0.74889,0.3711,1.71861,0.92481,0.00108,0.000346736,0.000346736,0.000346736
82,1302.08,1.67203,0.87733,0.00081,0.63794,0.79416,0.71092,0.34168,1.81149,0.97356,0.00115,0.000330233,0.000330233,0.000330233
83,1313.6,1.6884,0.9047,0.00081,0.66999,0.81358,0.74555,0.36998,1.69713,0.92959,0.00107,0.000313729,0.000313729,0.000313729
84,1324.91,1.69575,0.92399,0.00084,0.59933,0.81501,0.72549,0.34659,1.78886,0.96462,0.00113,0.000297226,0.000297226,0.000297226
85,1336.75,1.73622,0.9134,0.00081,0.63428,0.82761,0.71736,0.34114,1.80946,0.98022,0.00115,0.000280723,0.000280723,0.000280723
86,1348.12,1.724,0.88683,0.00087,0.68299,0.79402,0.76813,0.3803,1.72351,0.89497,0.00108,0.00026422,0.00026422,0.00026422
87,1359.99,1.73817,0.89331,0.00082,0.66175,0.81703,0.7329,0.34349,1.86451,0.96337,0.00119,0.000247716,0.000247716,0.000247716
88,1371.9,1.71934,0.93155,0.00081,0.69277,0.72862,0.75009,0.35614,1.778,0.96763,0.00113,0.000231213,0.000231213,0.000231213
89,1384.06,1.70573,0.89581,0.00079,0.69524,0.75721,0.75651,0.37961,1.70799,0.90847,0.00108,0.00021471,0.00021471,0.00021471
90,1395.4,1.719,0.89585,0.00083,0.67267,0.73734,0.74176,0.36879,1.72008,0.9214,0.00109,0.000198206,0.000198206,0.000198206
91,1418.93,1.69796,0.91675,0.00094,0.6705,0.77017,0.7471,0.38093,1.70255,0.91475,0.00107,0.000181703,0.000181703,0.000181703
92,1431.02,1.69152,0.8937,0.00095,0.65711,0.80369,0.75252,0.38262,1.6843,0.91312,0.00107,0.0001652,0.0001652,0.0001652
93,1442.81,1.6247,0.90887,0.00092,0.63837,0.83287,0.74084,0.35297,1.7767,0.96096,0.00113,0.000148696,0.000148696,0.000148696
94,1454.7,1.65061,0.90532,0.00094,0.65078,0.81608,0.75143,0.37088,1.74463,0.92304,0.00109,0.000132193,0.000132193,0.000132193
95,1466.8,1.6648,0.8918,0.00094,0.66919,0.82421,0.75703,0.37357,1.72536,0.918,0.00108,0.00011569,0.00011569,0.00011569
96,1482.97,1.62872,0.90226,0.00091,0.67107,0.80462,0.75488,0.3634,1.75266,0.93433,0.00111,9.91865e-05,9.91865e-05,9.91865e-05
97,1505.75,1.64501,0.87759,0.00091,0.66183,0.79968,0.74974,0.37091,1.73866,0.91267,0.0011,8.26832e-05,8.26832e-05,8.26832e-05
98,1518,1.62422,0.87341,0.00091,0.6661,0.82208,0.75134,0.37249,1.72323,0.90484,0.00108,6.61799e-05,6.61799e-05,6.61799e-05
99,1529.5,1.63753,0.88995,0.00088,0.66219,0.81666,0.75272,0.37529,1.7207,0.90967,0.00108,4.96766e-05,4.96766e-05,4.96766e-05
100,1541.09,1.62404,0.87097,0.0009,0.65979,0.81076,0.75005,0.371,1.72899,0.91091,0.00109,3.31733e-05,3.31733e-05,3.31733e-05
